id,smarts,ni_ids
268,([#6:1]-[#7:2].[#6:3]-[#7:4].[#6:5]-[#7:6]).[#8:7].[#8:8]>>([#6:1]-[#7:4].[#6:5]-[#8:7]).[#6:3]-[#8:8].[#7:2].[#7:6],['rule0994']
269,([#6:1]-[#6:2].[#6:3]=[#6:4]-[#6:5].[#6:6]=[#6:7]-[#6:8].[#6:9]-[#8:10])>>([#6:1]-[#6:5](-[#6:2])-[#6:4]-[#6:3].[#6:9]-[#6:6]-[#6:7]=[#6:8]).[#8:10],['rule0766']
270,[#16:1].[#8:2]-[#16:3]>>[#16:1]-[#16:3].[#8:2],"['rule0553', 'rule0814', 'rule0915']"
271,([#6:1].[#6:2]=[#8:3])>>[#6:1]-[#6:2]-[#8:3],['rule0632']
272,[#16:1].[#6:2]-[Se:3]>>[#6:2]-[#16+:1].[Se:3],['rule0830']
273,[#6:1].[#6:2]=[#8:3]>>[#6:1]=[#6:2].[#8:3],['rule0209']
274,([#16:1].[#6:2]-[#7:3].[#6:4]-[#8:5]).[#6:6]=[#7:7]>>([#6:4]-[#7:3].[#6:2]-[#8:5].[#7:7]-[#6:6]-[#16:1]),['rule0991']
275,[#6:1]=[#6:2]-[#8:3].[#6:4]=[#8:5].[#8:6]>>[#8:3].[#8:6]=[#6:2]-[#6:1]-[#6:4]-[#8:5],['rule1056']
276,[#6:1]-[#6:2](-[#8:3])-[#6:4]-[#6:5]-[#8:6].[#8:7]-[#15:8]>>[#6:1]=[#6:2]-[#6:4].[#6:5]=[#8:6].[#8:7].[#8:3]-[#15:8],['rule0781']
277,([#6:1]=[#8:2].[#6:3]-[#6:4]=[#8:5])>>[#6:3]=[#6:4]-[#8:5]-[#6:1]-[#8:2],['rule0873']
278,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]-[#6:8]:[#6:9]-[#6:10]-[#8:11].[#8:12]=[#8:13]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#6:10]=[#8:11].[#7:7].[#8:12]-[#6:8]:[#6:9]-[#8:13],['rule1003']
279,[#6:1]-[#7+:2].[#7:3]>>[#6:1]-[#7:3].[#7+0:2],['rule0718']
280,[#6:1]-[#6:2]=[#8:3].[#7:4]-[#15:5]-[#8:6]>>[#6:1]=[#6:2]-[#8:6]-[#15:5]-[#8:3].[#7:4],['rule0724']
281,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#6:8].[#8:9].[#8:10]>>[#6:7].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#8:10]=[#6:8]-[#8:9],['rule1202']
282,[#6:1].[#8:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:3]-[#8:2].[#6:4]=[#8:5],"['rule1133', 'rule1150']"
283,[#6:1].[#6:2]=[#8:3].[#8:4]>>[#6:1]-[#8:4].[#6:2]-[#8:3],['rule0413']
284,[#6:1]-[#8:2].[#8:3].[#8:4]=[#6:5]-[#6:6]=[#8:7]>>[#6:1].[#8:4]-[#6:5]=[#6:6]-[#8:7].[#8:2]=[#8:3],['rule0468']
285,[#6:1]-[#8:2].[#7:3]>>[#6:1]-[#7+:3].[#8:2],"['rule0310', 'rule0518', 'rule0716', 'rule1218']"
286,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:6]=[#6:5]1-[#6:1]-[#6:2]-[#6:3]-[#6:4]-1.[#8:7],['rule0387']
287,[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:2]=[#6:3].[#6:4]=[#8:5],['rule0556']
288,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#8:7].[#8:8]=[#6:9]-[#6:10]-[#8:11]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]=[#6:9]-[#8:8].[#8:11]=[#8:7],['rule0656']
289,([#8:1].[#6:2]=[#6:3]-[#6:4](=[#8:5])-[#6:6](-[#8:7])-[#8:8]).[#8:9]>>([#8:7].[#8:1]-[#6:2]-[#6:3](-[#8:9])-[#6:4](-[#8:5])-[#6:6]=[#8:8]),['rule0898']
290,[#6:1]#[#8+:2].[#8:3]=[#6:4]-[#7:5]-[#6:6]:[#6:7]-[#6:8]-[#8:9]>>[#8+0:2]-[#6:1]1:[#6:8]:[#6:7]:[#6:6]:[#7:5]:[#6:4]:1.[#8:3]=[#8:9],['rule0685']
291,[#7:1]-[#6:2]-[#6:3]-[#8:4].[#8:5].[#8:6]=[#8:7]>>[#6:2]=[#8:5].[#6:3]=[#8:4].[#7:1].[#8:6]-[#8:7],['rule1198']
292,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#7:5]:[#6:6]=[#7:7].[#8:8]=[#8:9]>>[#6:1]-[#8:8].[#6:2]=[#8:3].[#6:4]=[#8:9].[#7:5]:[#6:6]-[#7:7],['rule1172']
293,[#6:1]=[#8:2].[#7:3]>>[#6:1]=[#7:3].[#8:2],"['rule0160', 'rule0320']"
294,[#6:1]=[#8:2].[#7:3].[#8:4]-[#8:5]>>[#6:1]-[#7:3].[#8:2].[#8:4]=[#8:5],"['rule0091', 'rule0112']"
295,[#6:1]=[#6:2]-[#6:3]-[#6:4]1-[#6:5]:[#6:6]-[#7:7]-[#6:8]-1-[#7:9].[#8:10]>>([#7:9].[#6:4]1:[#6:5]:[#6:6]:[#7:7]:[#6:8]:1).[#6:3]=[#6:2]-[#6:1]-[#8:10],['rule0527']
296,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#6:6]:[#6:7]:1.[#8:8]=[#8:9]>>[#8:8]=[#6:3]-[#6:2]=[#6:7]-[#6:6]=[#6:5]-[#6:4](=[#8:9])-[#8:1],['rule1209']
297,([#8:1].[#6:2]-[#8:3].[#8:4]-[#6:5]-[#8:6])>>([#8:4].[#6:2]-[#8:1].[#6:5]=[#8:6]).[#8:3],['rule1153']
298,[#6:1].[#6:2]-[#6:3]-[#8:4].[#8:5]=[#8:6]>>[#6:1]-[#8:5].[#6:2]-[#8:6].[#6:3]=[#8:4],['rule0045']
299,[#6:1]-[#6:2].[#8:3].[#8:4]-[#15:5]>>[#6:1].[#6:2]-[#8:4].[#8:3]-[#15:5],['rule0402']
300,[#8:1]-[#6:2]-[#6:3]-[#16:4]>>[#16:4].[#6:3]-[#6:2]=[#8:1],['rule1067']
301,[#6:1]-[#6:2].[#6:3]-[#6:4]-[#8:5].[#8:6]=[#8:7]>>[#6:3]-[#8:6].[#6:1]=[#6:2].[#6:4]=[#8:5].[#8:7],['rule0192']
302,[#8:1]-[#8:2].[#8:3]=[#6:4]1:[#6:5]:[#6:6]:[#6:7]:[#6:8]:[#8:9]:1>>[#8:3]-[#6:4]1-[#6:5]=[#6:6]-[#6:7]=[#6:8]-[#8:9]-1.[#8:1]=[#8:2],['rule0926']
303,[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#7:6]-[#6:5]:[#6:4]-[#7:3]-[#6:2]-1,['rule1179']
304,([#16:1].[#16:2]).[#6:3]1-[#6:4]-[#8:5]-1>>[#16:1]-[#16:2].[#6:3]=[#6:4].[#8:5],['rule0997']
305,[#6:1]-[#8:2].[#6:3]=[#6:4].[#6:5]=[#8:6].[#8:7]>>[#6:3]-[#6:4].[#6:1]-[#6:5]-[#8:6].[#8:2]=[#8:7],['rule0317']
306,[#6:1].[#6:2]=[#8:3].[#8:4]>>[#6:1]-[#6:2]-[#8:4].[#8:3],['rule0730']
307,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]=[#8:8].[#7:9]=[#8:10]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]#[#7+:9]-[#8:10].[#8:8],['rule0610']
308,[#8:1].[#8:2]=[#16:3]-[#16:4]>>[#8:1]-[#16:4].[#8:2]-[#16:3],['rule0365']
309,[#6:1]-[#7:2].[#6:3]=[#8:4].[#8:5]-[#8:6]>>[#6:3]-[#7:2].[#6:1]-[#8:4].[#8:5]=[#8:6],['rule0885']
310,([#16:1].[#6:2]-[#16:3]).[#6:4]=[#8:5]>>[#16:1]-[#16:3].[#6:2]-[#6:4]-[#8:5],['rule0329']
311,[#6:1]-[#6:2]=[#8:3].[#7:4]>>[#7:4]-[#6:1]-[#6:2]-[#8:3],['rule0388']
312,[#6:1]-[#8:2].[#8:3]=[#6:4]1-[#6:5]:[#6:6]-[#6:7]:[#6:8]-[#6:9]-1=[#8:10]>>[#6:1]=[#8:2].[#8:10]-[#6:9]1:[#6:8]:[#6:7]:[#6:6]:[#6:5]:[#6:4]:1-[#8:3],['rule1152']
313,([#6:1]=[#8:2].[#6:3]-[#8:4]-[#15:5]).[#6:6]-[#6:7]-[#8:8]>>[#6:6]-[#6:3]-[#8:4]-[#6:1]-[#8:2].[#6:7]-[#8:8]-[#15:5],['rule1030']
314,[#6:1]-[#6:2]-[#6:3]-[#6:4]-[#6:5](-[#6:6]-[#6:7])-[#6:8]=[#6:9].[#8:10]>>([#6:1].[#6:2]=[#6:3].[#6:6]=[#6:7].[#6:9]-[#6:8]=[#6:5]-[#6:4]-[#8:10]),['rule1035']
315,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#8:5]:[#6:6]:1.[#8:7]>>[#8:7]=[#6:4]-[#6:3]-[#6:2]-[#6:1]:[#6:6]-[#8:5],['rule0367']
316,[#6:1]-[#7:2].[#7:3]>>[#6:1]-[#7:3].[#7:2],"['rule0069', 'rule0298', 'rule0299', 'rule0579', 'rule0580']"
317,[#6:1]=[#7:2].[#6:3]=[#8:4].[#8:5]>>[#8:4]-[#6:3]-[#6:1]-[#7:2]-[#8:5],['rule0221']
318,[#16:1].[#6:2]=[#8:3].[#8:4]-[#8:5]>>[#6:2]-[#16:1].[#8:3].[#8:4]=[#8:5],['rule0543']
319,[#6:1]-[#6:2]-[#6:3]1-[#6:4]2-[#6:5](=[#6:6])-[#6:7]-[#6:8]-[#6:9]-1-2-[#6:10].[#8:11]>>([#6:1]=[#6:2].[#6:10]=[#6:9]-[#6:4]-[#6:3]-[#6:5](-[#6:6])=[#6:7]-[#6:8]-[#8:11]),['rule1190']
320,[#6:1]=[#7:2]-[#8:3]>>[#6:1]#[#7:2].[#8:3],['rule0304']
321,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#6:13]=[#8:14]>>[#6:13].[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#8:14],['rule0164']
322,[#6:1]-[#6:2]-[#6:3]>>[#6:1].[#6:2]=[#6:3],['rule0306']
323,[#16:1].[#6:2]-[#16+:3]>>[#16+0:3].[#6:2]-[#16+:1],"['rule0708', 'rule0709']"
324,[#6:1]-[#7:2].[#6:3]-[#7:4].[#8:5]=[#8:6]>>[#6:1]=[#8:5].[#6:3]=[#8:6].[#7:2].[#7:4],['rule1176']
325,[#6:1]-[#6:2](=[#6:3])-[#6:4].[#8:5]>>([#6:1]=[#6:2]-[#6:3].[#6:4]-[#8:5]),['rule0599']
326,[#8:1].[#8:2]=[#6:3]-[#6:4]-[#6:5]-[#8:6]>>[#6:4]=[#6:3]-[#8:1].[#6:5]=[#8:6].[#8:2],['rule1057']
327,[#6:1]1:[#6:2]:[#7:3]:[#6:4]:[#6:5]:1.[#8:6]-[#8:7]>>[#8:6].[#8:7]=[#6:2]1-[#6:1]-[#6:5]:[#6:4]-[#7:3]-1,['rule1168']
328,([#6:1]=[#6:2].[#6:3]-[#8:4])>>[#6:1]-[#6:2]=[#6:3].[#8:4],['rule0493']
329,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7:5]:[#6:6]:1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1=[#6:2]-[#6:3]-[#6:4]=[#7:5]-[#6:6]-1,['rule0879']
330,[#6:1]-[#16:2].[#8:3]>>[#6:1].[#8:3]-[#16:2],['rule0337']
331,[#6:1]-[#6:2]=[#8:3].[#7:4]>>[#7:4]-[#6:2]-[#6:1]-[#8:3],['rule0340']
332,[#8:1]-[#15:2].[#9:3]>>[#8:1].[#9:3]-[#15:2],['rule1062']
333,([#6:1]-[#8:2].[#6:3]-[#8:4]).[#8:5]>>([#6:1].[#6:3].[#8:2]).[#8:4]=[#8:5],['rule0968']
334,[#6:1]-[#6:2]-[#8:3].[#6:4]=[#6:5]>>[#6:1]-[#6:4]-[#6:5].[#6:2]=[#8:3],['rule0291']
335,[#6:1]-[#6:2]-[#6:3](-[#6:4]-[#6:5](-[#6:6])-[#6:7])-[#6:8]-[#6:9]=[#6:10].[#8:11]>>([#6:1]-[#6:6].[#6:2]=[#6:3](-[#6:4])-[#6:7].[#6:10]-[#6:9]=[#6:8]-[#6:5]-[#8:11]),['rule0534']
336,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:3]=[#6:4]-[#6:5]1-[#6:1]-[#6:2]-[#6:6]-1.[#8:7],['rule0364']
337,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#6:7]1=[#6:8]-[#7:9]-[#6:10]=[#6:11]-[#6:12]-1.[#7:13]=[#7:14]>>[#6:11]1:[#6:12]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1.[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:13].[#7:14],['rule0572']
338,([#8:1].[#6:2]-[#6:3])>>([#6:2].[#6:3]-[#8:1]),['rule0801']
339,([#6:1]=[#6:2]-[#6:3]-[#8:4].[#6:5]=[#6:6]-[#6:7]=[#6:8]-[#6:9]-[#8:10])>>([#6:3]=[#6:2]-[#6:1].[#6:9]=[#6:8]-[#6:7]=[#6:6]-[#6:5]).[#8:10]=[#8:4],['rule0986']
340,[#8:1].[#8:2]=[#6:3]1-[#6:4]-[#6:5]:[#6:6]-[#7:7]-1>>[#6:4]1:[#6:3]:[#7:7]:[#6:6]:[#6:5]:1.[#8:1]-[#8:2],['rule1167']
341,([#8:1].[#6:2]-[#6:3]-[#6:4]-[#6:5]=[#6:6]-[#6:7](-[#6:8])-[#6:9])>>([#6:2]-[#8:1].[#6:3]=[#6:4].[#6:7]=[#6:8].[#6:5]=[#6:6]-[#6:9]),['rule1204']
342,([#6:1].[#6:2]=[#8:3]).[#8:4]>>([#6:1]-[#8:4].[#6:2]-[#8:3]),"['rule0070', 'rule1079']"
343,([#6:1]=[#6:2].[#6:3]=[#6:4]).[#8:5]=[#8:6].[#8:7]=[#8:8]>>([#6:1]=[#8:5].[#6:3]=[#8:6]).[#6:2]=[#8:7].[#6:4]=[#8:8],['rule0265']
344,([#6:1]=[#6:2].[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#8:7])>>[#6:1]1-[#6:2]-[#6:6]-[#6:5]2-[#6:3]-[#6:4]-1-2.[#8:7],['rule0597']
345,[#17:1].[#6:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1>>[#6:2]-[#17:1].[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1,['rule1010']
346,[#8:1]-[#6:2](-[#8:3])-[#6:4](-[#8:5])-[#8:6]>>([#8:1].[#8:3]=[#6:2]-[#6:4]=[#8:5]).[#8:6],['rule0869']
347,[#6:1]-[#16:2].[#7:3]>>[#16:2].[#6:1]-[#7:3],"['rule0042', 'rule0076', 'rule0283']"
348,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#6:5]:[#6:6]:1.[#8:7]=[#8:8]>>[#8:7]=[#6:1]-[#6:2]=[#6:3]-[#6:4]=[#6:5]-[#6:6]=[#8:8],['rule0052']
349,[#6:1]-[#6:2]-[#17:3]>>[#17:3].[#6:1]=[#6:2],['rule0139']
350,[#16:1].[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7+:6]:[#6:7]:1.[Se:8]>>[#16:1]-[Se:8].[#6:2]1=[#6:7]-[#7+0:6]-[#6:5]=[#6:4]-[#6:3]-1,['rule0870']
351,[#8:1]-[#6:2]:[#6:3]-[#6:4]=[#6:5]-[#6:6]-[#16:7]>>[#16:7].[#6:3]1:[#6:2]:[#8:1]:[#6:6]:[#6:5]:[#6:4]:1,['rule0614']
352,([#6:1].[#6:2]).[#6:3]-[#16+:4]>>[#16+0:4].[#6:3].[#6:1]-[#6:2],['rule0826']
353,([#6:1].[#8:2]).[#16:3]-[#16:4]>>([#16:3].[#16:4]).[#6:1]-[#8:2],['rule1000']
354,[#6:1]-[#8:2].[#8:3]-[#8:4]>>([#6:1].[#8:2]).[#8:3]=[#8:4],['rule0681']
355,[#6:1].[#6:2]-[#8:3]>>[#6:1]-[#6:2].[#8:3],"['rule0084', 'rule0110', 'rule0181', 'rule0262']"
356,[#6:1]1-[#6:2]:[#6:3]-[#7:4]-[#6:5]-[#6:6]2(-[#6:7]-[#8:8]-2)-[#7:9]-1>>[#6:1]=[#7:9].[#8:8]-[#6:6]1:[#6:7]:[#6:2]:[#6:3]:[#7:4]:[#6:5]:1,['rule0931']
357,([#7:1].[#6:2]-[#6:3]=[#8:4])>>[#6:2]=[#6:3]-[#7:1].[#8:4],['rule0511']
358,([#6:1]-[#8:2].[#8:3]-[#15:4]).[#8:5]>>[#6:1]-[#8:3].[#8:2].[#8:5]-[#15:4],['rule1215']
359,[#6:1]-[#6:2]=[#6:3].[#6:4]1=[#6:5]-[#7:6]-[#6:7]=[#6:8]-[#6:9]-1.[#8:10]=[#8:11]>>[#6:4]1:[#6:9]:[#6:8]:[#6:7]:[#7+:6]:[#6:5]:1.[#6:1]=[#6:2]-[#6:3]-[#8:10].[#8:11],['rule0529']
360,([#6:1]-[#6:2]=[#8:3].[#6:4]-[#6:5]=[#8:6])>>[#6:1]=[#6:2]-[#8:3]-[#6:5]=[#6:4].[#8:6],['rule0911']
361,[#6:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5]=[#7:6]-1.[#6:7]=[#6:8]1-[#6:9]=[#6:10]-[#6:11]=[#7:12]-1.[#8:13].[#8:14]>>[#6:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5]:[#7:6]:1.[#6:7]-[#6:8]1:[#6:9]:[#6:10]:[#6:11]:[#7:12]:1.[#8:13]=[#8:14],['rule1166']
362,[#6:1]1-[#6:2]-[#6:3]-1.[#8:4]>>([#6:1]=[#6:2].[#6:3]-[#8:4]),['rule0396']
363,[#8:1]=[#6:2]-[#6:3]-[#6:4](=[#8:5])-[#6:6]-[#6:7](=[#8:8])-[#6:9]=[#8:10]>>[#8:5]-[#6:4]1:[#6:3]:[#6:2]:[#6:9]:[#6:7](-[#8:8]):[#6:6]:1.[#8:10]=[#8:1],['rule0819']
364,([#8:1].[#8:2].[#6:3]=[#8:4]).[#8:5]-[#15:6]>>([#8:1]-[#15:6].[#8:2]-[#6:3]-[#8:4]).[#8:5],['rule1157']
365,[#6:1].[#6:2]=[#6:3]-[#6:4]-[#8:5]>>[#6:1]-[#6:2]-[#6:3]=[#6:4].[#8:5],"['rule0417', 'rule0634']"
366,[#7:1]-[#6:2]-[#7:3].[#8:4]>>[#6:2]=[#8:4].[#7:1].[#7:3],['rule0208']
367,[#6:1]-[#6:2]=[#6:3]>>[#6:1]=[#6:2]-[#6:3],['rule0040']
368,[#6:1]-[#8:2].[Se:3]>>[#6:1]-[Se:3].[#8:2],['rule1138']
369,[#6:1]-[#8:2].[#8:3]-[#8:4]>>[#6:1]=[#8:2].[#8:3].[#8:4],['rule0895']
370,[#16:1].[#16:2].[#6:3]-[#17:4]>>[#16:1]-[#16:2].[#17:4].[#6:3],['rule0480']
371,[#16:1].[#6:2]-[#6:3]>>[#6:2].[#6:3]-[#16+:1],"['rule0046', 'rule0842']"
372,([#6:1]=[#8:2].[#8:3]-[#6:4]-[#6:5]-[#8:6])>>[#8:3].[#8:6]=[#6:5]-[#6:4]-[#6:1]-[#8:2],['rule0729']
373,[#6:1]-[#6:2]-[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#6:2].[#6:3]=[#8:4],['rule0234']
374,[#6:1]-[#8:2].[#9:3]>>[#6:1]-[#9:3].[#8:2],['rule1125']
375,([#6:1]-[#6:2].[#6:3]-[#6:4]).[#8:5]>>([#6:1].[#6:2]-[#6:3].[#6:4]-[#8:5]),['rule0822']
376,[#6:1]-[#6:2]=[#7:3]>>[#6:1]=[#6:2]-[#7:3],['rule0249']
377,([#7:1].[#7:2]).[#6:3]=[#8:4].[#8:5]-[#15:6]>>[#7:1]-[#6:3]-[#7:2].[#8:5].[#8:4]-[#15:6],['rule1059']
378,[#6:1]-[#7:2].[#6:3]1:[#6:4]:[#6:5]:[#6:6]:[#7+:7]:[#6:8]:1.[#8:9].[#8:10]>>([#6:1].[#7:2]).[#6:3]1=[#6:8]-[#7+0:7]-[#6:6]=[#6:5]-[#6:4]-1.[#8:10]=[#8:9],['rule0902']
379,[#6:1]-[#6:2]=[#6:3]-[#8:4].[#6:5]1:[#6:6]:[#6:7]:[#6:8]:[#7+:9]:[#6:10]:1>>[#6:5]1=[#6:10]-[#7+0:9]-[#6:8]=[#6:7]-[#6:6]-1.[#6:1]=[#6:2]-[#6:3]=[#8:4],['rule1045']
380,([#6:1].[#8:2].[#6:3]=[#8:4])>>([#6:1]-[#8:2].[#6:3]-[#8:4]),['rule0169']
381,[#7:1].[#8:2]=[#6:3]-[#6:4]-[#8:5]>>[#7:1]-[#6:3]-[#6:4]=[#8:5].[#8:2],['rule0937']
382,[#16:1].[#16:2]-[#16:3]>>[#16:2].[#16:1]-[#16:3],['rule0290']
383,[#6:1]=[#6:2]-[#8:3]-[#15:4].[#8:5]>>[#6:1]-[#6:2]=[#8:3].[#8:5]-[#15:4],['rule0408']
384,[#6:1]-[#6:2]-[#6:3]-[#8:4]>>[#6:1]=[#6:2]-[#6:3].[#8:4],['rule0428']
385,[#6:1]-[#6:2]=[#6:3].[#6:4]=[#8:5]>>[#6:1]=[#6:2]-[#6:3]-[#6:4]-[#8:5],['rule0555']
386,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]1:[#6:8]:[#6:9]:[#8:10]:[#6:11]:[#6:12]:1.[#8:13].[#8:14]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:11]:[#6:12]-[#6:7]-[#6:8]:[#6:9]-[#8:10].[#8:13]=[#8:14],['rule0956']
387,[#16:1].[#6:2]-[#17:3]>>[#17:3].[#6:2]-[#16+:1],['rule1123']
388,([#6:1].[#7:2]).[#6:3]1=[#6:4]-[#7:5]-[#6:6]=[#6:7]-[#6:8]-1.[#8:9]=[#8:10]>>[#6:1]-[#7:2].[#6:3]1:[#6:8]:[#6:7]:[#6:6]:[#7+:5]:[#6:4]:1.[#8:10].[#8:9],['rule0903']
389,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#6:7]=[#6:8]-[#6:9]-[#6:10]-[#8:11]>>[#6:7]-[#6:8]=[#6:9]-[#6:10]=[#8:11].[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1,['rule0679']
390,[#6:1]1=[#6:2]-[#7:3]-[#6:4]=[#6:5]-[#6:6]-1.[#7:7]=[#8:8]>>[#6:1]1:[#6:6]:[#6:5]:[#6:4]:[#7+:3]:[#6:2]:1.[#7:7]-[#8:8],['rule0520']
391,[#6:1]=[#7+:2].[#8:3]>>[#6:1]=[#8:3].[#7+0:2],['rule0667']
392,([#7:1].[#6:2]=[#8:3])>>[#6:2]=[#7:1].[#8:3],['rule0146']
393,[#6:1]-[#6:2]=[#6:3].[#8:4]>>[#6:3]-[#6:2]-[#6:1]-[#8:4],['rule0427']
394,[#16:1].[#6:2]-[As:3]=[#8:4]>>[#6:2]-[#16+:1].[#8:4]-[As:3],['rule0711']
395,[#6:1]1:[#6:2]:[#6:3]:[#6:4]:[#7+:5]:[#6:6]:1.[#7:7].[#8:8]-[#6:9]:[#6:10]-[#8:11]>>[#6:1]1=[#6:6]-[#7+0:5]-[#6:4]=[#6:3]-[#6:2]-1.[#6:10]:[#6:9]-[#7+:7].[#8:11]=[#8:8],['rule0177']
396,([#6:1]=[#6:2].[#6:3]-[#6:4]-[#6:5]-[#6:6]=[#6:7]-[#6:8]-[#8:9])>>[#6:1]-[#6:2]-[#6:4]1-[#6:3]-[#6:8]-[#6:7]-[#6:6]=[#6:5]-1.[#8:9],['rule0456']
397,[#8:1].[#8:2]-[#6:3](-[#6:4]-[#8:5])-[#7:6]1:[#6:7]:[#6:8]:[#7:9]:[#6:10]:1>>([#8:2].[#6:4]1=[#7:9]-[#6:8]:[#6:7]-[#7:6]-[#6:3]-1).[#8:1]=[#6:10]-[#8:5],['rule1069']
398,([#8:1].[#8:2]).[#6:3]=[#6:4]-[#8:5]>>[#6:3]-[#6:4](-[#8:1])-[#8:2].[#8:5],['rule0607']
399,[#6:1]-[#6:2]-[#8:3].[#6:4]-[#8:5]>>[#6:1]-[#6:4].[#6:2]=[#8:3].[#8:5],"['rule0247', 'rule0990']"
400,([#8:1].[#8:2]-[#6:3]-[#8:4]).[#6:5]-[#8:6]>>([#8:2].[#6:5]-[#8:1].[#6:3]=[#8:4]).[#8:6],['rule0856']
401,[#6:1]=[#6:2]-[#6:3]=[#6:4]-[#8:5].[#6:6]=[#8:7]>>[#8:5]=[#6:4]-[#6:3]=[#6:2]-[#6:1]-[#6:6]-[#8:7],['rule1051']
402,([#6:1]-[#8:2].[#6:3]-[#8:4])>>([#6:1].[#6:3]=[#8:4]).[#8:2],"['rule0071', 'rule1080']"
403,[#6:1]1:[#6:2]-[#7:3]-[#6:4]:[#6:5]-[#7:6]-1.[#6:7]=[#6:8].[#6:9]=[#8:10]>>[#6:7]-[#6:8]-[#6:9]-[#8:10].[#6:1]1:[#7:6]:[#6:5]:[#6:4]:[#7:3]:[#6:2]-1,['rule0932']
404,([#6:1]-[#17:2].[#6:3]-[#7:4]).[#8:5]>>([#6:1].[#6:3]=[#8:5]).[#17:2].[#7:4],['rule0727']
405,[#6:1]-[#6:2]=[#8:3].[#8:4]>>[#6:1]=[#6:2]-[#8:4].[#8:3],"['rule0583', 'rule1089']"
406,[#8:1]-[#6:2]1:[#6:3]:[#6:4]:[#6:5](-[#8:6]):[#6:7]:[#6:8]:1.[#8:9]=[#8:10]>>[#8:10].[#8:1]=[#6:2]1-[#6:3]=[#6:4]-[#6:5](=[#8:6])-[#6:7]2-[#8:9]-[#6:8]-1-2,['rule0917']
