data,model,neg_multiple,sim_split,metric,mean,ci_lower,ci_upper,id
homology,mfp,10,"(0.0, 0.3)",binary_recall,0.8809669482860161,0.8752939743662864,0.8856120393343746,4bf93c6830744a4b8e6d8076f14a82e1
homology,mfp,10,"(0.0, 0.3)",accuracy,0.9638481532147744,0.9629333105335157,0.9648030095759234,4bf93c6830744a4b8e6d8076f14a82e1
homology,mfp,10,"(0.0, 0.3)",roc_auc,0.9709060570830103,0.9696422203688997,0.9723852643847316,4bf93c6830744a4b8e6d8076f14a82e1
homology,bom,1,"(0.7, 1)",f1,0.9862194779093303,0.9824873363801174,0.9894447768996375,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.7, 1)",binary_precision,0.9718551237474895,0.9657068411132055,0.9773684259066732,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.7, 1)",binary_recall,0.9993707739441952,0.9986526840882036,1.0,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.7, 1)",accuracy,0.9844611989702095,0.9808569326958441,0.9880562706877528,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.7, 1)",roc_auc,0.9973045461594724,0.9958903394648271,0.9986143991744267,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.4, 0.7)",f1,0.9606033749602133,0.9559638437794986,0.9666964687307809,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.4, 0.7)",binary_precision,0.9550515059835721,0.9483739209767279,0.9610408716073764,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.4, 0.7)",binary_recall,0.9671668546546508,0.960284145231927,0.9740585745074819,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.4, 0.7)",accuracy,0.9615258557902401,0.9567825928623452,0.9670520757465404,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.4, 0.7)",roc_auc,0.9891995737737537,0.9846071494356152,0.9929566952950496,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.3, 0.4)",f1,0.9349335282462568,0.931373376769207,0.9400170775505784,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.3, 0.4)",binary_precision,0.9484845532514363,0.9434187783911213,0.9520432181724647,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.3, 0.4)",binary_recall,0.9218638844127629,0.9137814498933902,0.9265496991783874,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.3, 0.4)",accuracy,0.9433311214333114,0.9402587923025879,0.9475978765759788,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.3, 0.4)",roc_auc,0.9743123063272595,0.970151715312723,0.9781654793901012,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.0, 0.3)",f1,0.9445728721811243,0.9412512404222505,0.9484327315697927,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.0, 0.3)",binary_precision,0.9606971504885313,0.9573470821070975,0.9634123664401861,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.0, 0.3)",binary_recall,0.9276178148959605,0.9217505477544773,0.9326788293058631,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.0, 0.3)",accuracy,0.9431280869278892,0.9397728021073428,0.9468686203490286,ef2ce94281fb445ba304791f991e23cc
homology,bom,1,"(0.0, 0.3)",roc_auc,0.9815768375478898,0.9796315174664434,0.9835369043725183,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.7, 1)",f1,0.9751631778787646,0.9705082550987375,0.982908298890065,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.7, 1)",binary_precision,0.953010975846355,0.9444332236381899,0.9604000959154073,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.7, 1)",binary_recall,0.9993043936538081,0.998344538992191,1.0,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.7, 1)",accuracy,0.9849121093749998,0.9817480468750001,0.9880224609375,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.7, 1)",roc_auc,0.9967438861865834,0.9956138158581357,0.9978869433523477,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.4, 0.7)",f1,0.9464542306015883,0.9401201680556132,0.9544153214560914,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.4, 0.7)",binary_precision,0.9349701915102294,0.9219605157371289,0.945537509476037,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.4, 0.7)",binary_recall,0.959845016078938,0.9522771232956703,0.9683739973262032,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.4, 0.7)",accuracy,0.9732016669686537,0.9696185903243341,0.9763000543576735,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.4, 0.7)",roc_auc,0.9878210136909631,0.983212277106362,0.9912679051535964,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.3, 0.4)",f1,0.8915991078177805,0.8826459811846303,0.8982428039149887,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.3, 0.4)",binary_precision,0.8931756802053592,0.8864740650683702,0.9030135252583713,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.3, 0.4)",binary_recall,0.8908418811823168,0.8835402862023389,0.9001327716073024,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.3, 0.4)",accuracy,0.9561408450704226,0.9537809076682316,0.9586384976525821,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.3, 0.4)",roc_auc,0.973557586991119,0.9706373654473935,0.9771579022381643,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.0, 0.3)",f1,0.9132775696228771,0.9094703734046599,0.9170653626302412,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.0, 0.3)",binary_precision,0.9322388458607239,0.9285026172120626,0.9357590461277882,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.0, 0.3)",binary_recall,0.8940435558062791,0.8875375503130338,0.898844992486559,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.0, 0.3)",accuracy,0.9541717090224553,0.9515740553986822,0.9563525279010353,ef2ce94281fb445ba304791f991e23cc
homology,bom,3,"(0.0, 0.3)",roc_auc,0.9820458941301083,0.9805285338232289,0.9835483406040374,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.7, 1)",f1,0.9677687248891337,0.9601296156190237,0.9744070035403927,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.7, 1)",binary_precision,0.9401814095530743,0.9267895588164464,0.949870140323576,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.7, 1)",binary_recall,0.998075272583369,0.996334953079375,0.999333127710483,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.7, 1)",accuracy,0.9869025491237388,0.9852496016994159,0.9889239245884227,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.7, 1)",roc_auc,0.9964928348301291,0.9952484919296951,0.997340977166266,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.4, 0.7)",f1,0.9301071602205905,0.9248090618652162,0.9375870208656362,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.4, 0.7)",binary_precision,0.9208560376748849,0.910169481963831,0.927519995623393,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.4, 0.7)",binary_recall,0.9391729046859304,0.9308022073945905,0.9484175456341861,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.4, 0.7)",accuracy,0.9771293186180422,0.9746401151631477,0.9791266794625719,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.4, 0.7)",roc_auc,0.9876352473201695,0.9829344326943649,0.991498570955898,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.3, 0.4)",f1,0.8713216479598097,0.8662132162981878,0.8760913614739158,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.3, 0.4)",binary_precision,0.8745552848889868,0.8649238233227959,0.8825220799048774,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.3, 0.4)",binary_recall,0.8628689027917765,0.8476252647951635,0.8712295956564025,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.3, 0.4)",accuracy,0.9651329493934565,0.9633817342645917,0.9671496548625578,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.3, 0.4)",roc_auc,0.9742237278459214,0.9701173598164469,0.9772293796329695,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.0, 0.3)",f1,0.8877985690506728,0.8840614126153695,0.8923749896273706,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.0, 0.3)",binary_precision,0.9206708769670569,0.9184996304917553,0.9254689333299929,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.0, 0.3)",binary_recall,0.8573434855558306,0.8484578467112709,0.864985848217874,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.0, 0.3)",accuracy,0.9608639572773351,0.9590757376900796,0.9624553086531499,ef2ce94281fb445ba304791f991e23cc
homology,bom,5,"(0.0, 0.3)",roc_auc,0.9820780644515578,0.9809537450435042,0.9829904281412637,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.7, 1)",f1,0.9470605969450793,0.9417106991273495,0.9543639992254536,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.7, 1)",binary_precision,0.9029678065990755,0.8917820599471585,0.9157753514999307,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.7, 1)",binary_recall,0.9961041375608911,0.991768216165874,0.9990354938271605,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.7, 1)",accuracy,0.9870760327921555,0.9856011895193698,0.988396158173927,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.7, 1)",roc_auc,0.9962367678266839,0.9957096236248554,0.997018341063229,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.4, 0.7)",f1,0.9101656414880805,0.901476602502971,0.9198292101341281,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.4, 0.7)",binary_precision,0.8830491009191335,0.8674457781696067,0.9001253304611769,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.4, 0.7)",binary_recall,0.9348580168637145,0.9227690949046025,0.945795215806683,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.4, 0.7)",accuracy,0.9817395067070533,0.9794767777296985,0.9834577383528055,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.4, 0.7)",roc_auc,0.9881280857896874,0.9833526174006757,0.9918158557606693,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.3, 0.4)",f1,0.8311367304442344,0.8245147994920101,0.8390883777591769,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.3, 0.4)",binary_precision,0.8099150417830072,0.797560935023278,0.8195496721911145,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.3, 0.4)",binary_recall,0.8506644262635573,0.8370687071404594,0.862767290163722,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.3, 0.4)",accuracy,0.9723492117472734,0.9715907158646488,0.9740344207739209,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.3, 0.4)",roc_auc,0.9741347754422481,0.9705521988580864,0.9771391465389804,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.0, 0.3)",f1,0.8593145215207404,0.8527958891722743,0.8640185173352216,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.0, 0.3)",binary_precision,0.8816631481703394,0.8749059852193793,0.887368913883237,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.0, 0.3)",binary_recall,0.8375318183660653,0.8303474324999025,0.8434270891891266,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.0, 0.3)",accuracy,0.9702544459644322,0.9687965116279069,0.9712445280437757,ef2ce94281fb445ba304791f991e23cc
homology,bom,10,"(0.0, 0.3)",roc_auc,0.9820343234830677,0.9808382305879062,0.9830873736834428,ef2ce94281fb445ba304791f991e23cc
homology,cgr,1,"(0.7, 1)",f1,0.9881102061629518,0.9849825060298365,0.9921293190178507,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.7, 1)",binary_precision,0.9749048770019927,0.9699570382570172,0.9807528691335221,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.7, 1)",binary_recall,1.0,1.0,1.0,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.7, 1)",accuracy,0.9860978300845898,0.9815741081279882,0.9893527031997058,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.7, 1)",roc_auc,0.9985780277301922,0.9974973540283532,0.9995854881894125,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.4, 0.7)",f1,0.9667929645186287,0.9605385321527342,0.9722548229807081,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.4, 0.7)",binary_precision,0.964122406886173,0.9586045321937562,0.9727394368266885,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.4, 0.7)",binary_recall,0.9677893800830899,0.958639768343627,0.9759689042824359,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.4, 0.7)",accuracy,0.9658594319009468,0.958448652585579,0.9734522942461763,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.4, 0.7)",roc_auc,0.9880605405324762,0.9850538440441414,0.992154992281161,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.3, 0.4)",f1,0.9403657182635123,0.9359048675977861,0.9450787331337802,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.3, 0.4)",binary_precision,0.9409642469877847,0.9351940701115082,0.9485655819695104,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.3, 0.4)",binary_recall,0.9400717741004827,0.9349787995585478,0.944900549525526,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.3, 0.4)",accuracy,0.9467285998672861,0.9428798938287989,0.9508327803583279,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.3, 0.4)",roc_auc,0.982141909235502,0.9804512685064471,0.9844670640723154,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.0, 0.3)",f1,0.9495996505559395,0.9458322287961906,0.9523574748582513,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.0, 0.3)",binary_precision,0.9588258925350935,0.9555242826077565,0.9615564168084335,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.0, 0.3)",binary_recall,0.9406805711657897,0.9360965948043123,0.9442854402878146,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.0, 0.3)",accuracy,0.9477214356272639,0.9438590714520909,0.9501201843924926,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,1,"(0.0, 0.3)",roc_auc,0.9854796892619229,0.9840888626556469,0.9862580533806242,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.7, 1)",f1,0.9762447229709477,0.9711665488758741,0.9814786032766873,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.7, 1)",binary_precision,0.9546058142226673,0.9462586552648036,0.9622095451723748,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.7, 1)",binary_recall,1.0,1.0,1.0,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.7, 1)",accuracy,0.9858203125000001,0.9838818359375,0.988486328125,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.7, 1)",roc_auc,0.9966728459751902,0.9954349313452682,0.9974598155515579,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.4, 0.7)",f1,0.9438161790799524,0.9374972325651605,0.9500784097469347,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.4, 0.7)",binary_precision,0.9219881744772007,0.907372195907252,0.9355168675608213,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.4, 0.7)",binary_recall,0.9609123255338006,0.948830598808653,0.9687050824760718,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.4, 0.7)",accuracy,0.9714441021924258,0.9671317267620946,0.9757564776227577,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.4, 0.7)",roc_auc,0.9866033060576893,0.9830509323181466,0.9892652229366576,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.3, 0.4)",f1,0.9050842935645063,0.9003256760223816,0.9095041420860286,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.3, 0.4)",binary_precision,0.8846824720738725,0.8793662855953392,0.8917920258464473,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.3, 0.4)",binary_recall,0.9216235374066832,0.9137127203407707,0.928491646698848,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.3, 0.4)",accuracy,0.959586854460094,0.9574835680751174,0.9621330203442879,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.3, 0.4)",roc_auc,0.981662282688796,0.979297501882829,0.9841175500847908,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.0, 0.3)",f1,0.9200140358241347,0.9163651015784037,0.9236871963176971,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.0, 0.3)",binary_precision,0.9268885383403207,0.9219919351806236,0.9309581331894409,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.0, 0.3)",binary_recall,0.9150840197422608,0.9078210462863093,0.9220798266506609,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.0, 0.3)",accuracy,0.9581282775312626,0.956007966922146,0.9600275648783111,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,3,"(0.0, 0.3)",roc_auc,0.9864296122520491,0.9854364015890255,0.9878364600363431,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.7, 1)",f1,0.9693570354190765,0.9647710170109617,0.9734634547269987,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.7, 1)",binary_precision,0.9428756520826609,0.9344824196687264,0.9552335671553741,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.7, 1)",binary_recall,0.995773697147872,0.9930956058213068,0.998081356657318,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.7, 1)",accuracy,0.9871348911311737,0.9855217737652682,0.9890500531067445,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.7, 1)",roc_auc,0.9964797776397976,0.9957058036174378,0.9975665155995969,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.4, 0.7)",f1,0.9281339893937014,0.9173874180641866,0.9339888682524753,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.4, 0.7)",binary_precision,0.903158985085603,0.8898868163406422,0.9117685435213705,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.4, 0.7)",binary_recall,0.9519419078205326,0.9456632454859061,0.9592211029885309,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.4, 0.7)",accuracy,0.9759596928982723,0.9726487523992322,0.9796934980806142,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.4, 0.7)",roc_auc,0.9874297356570793,0.9843623825692965,0.9899997156721085,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.3, 0.4)",f1,0.8781547519857084,0.8732356872090627,0.8836102190584897,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.3, 0.4)",binary_precision,0.8603836376954117,0.8521597711211764,0.871292499782882,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.3, 0.4)",binary_recall,0.8996694658021218,0.8874656406184404,0.9065847865303668,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.3, 0.4)",accuracy,0.967128211412,0.9644120410080463,0.9693481191030511,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.3, 0.4)",roc_auc,0.9819208843108159,0.9798492271082665,0.983776890078322,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.0, 0.3)",f1,0.8972950510114982,0.893864761808875,0.9006861940939783,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.0, 0.3)",binary_precision,0.9088687866474887,0.9045200522644301,0.9124682714531509,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.0, 0.3)",binary_recall,0.8858439878769857,0.8796846160607037,0.8908759266312768,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.0, 0.3)",accuracy,0.9636868664011585,0.9622889889572773,0.9650932295438088,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,5,"(0.0, 0.3)",roc_auc,0.9863628685958561,0.9853450733045518,0.9874570296721071,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.7, 1)",f1,0.9491263408898831,0.9428777343864444,0.9564384176476233,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.7, 1)",binary_precision,0.9137075234050165,0.8975918703312524,0.9281027038994825,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.7, 1)",binary_recall,0.9888275533788005,0.9833503134796239,0.9932197365246522,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.7, 1)",accuracy,0.987035846326957,0.9853218935862401,0.9884684938112843,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.7, 1)",roc_auc,0.9967044266848694,0.9963062084694008,0.9973425263760486,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.4, 0.7)",f1,0.9078936118665206,0.8943232465399953,0.9191973009243581,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.4, 0.7)",binary_precision,0.8742119981821442,0.8566013313103976,0.8892644639224602,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.4, 0.7)",binary_recall,0.9450173075723507,0.9393295073712711,0.9512846406842077,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.4, 0.7)",accuracy,0.9813861243329006,0.9793704024231934,0.9831656570027405,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.4, 0.7)",roc_auc,0.9877198128468535,0.9841770394741477,0.9911554372951927,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.3, 0.4)",f1,0.840924848524803,0.834950135512297,0.8490634848370404,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.3, 0.4)",binary_precision,0.8025501350532644,0.7914431574138736,0.8137827563602323,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.3, 0.4)",binary_recall,0.8854104732670776,0.8763672303562317,0.8969247236944017,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.3, 0.4)",accuracy,0.9731775451210923,0.9717413219326159,0.9745821896178978,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.3, 0.4)",roc_auc,0.9820896683921803,0.9805089277812743,0.9841940875463295,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.0, 0.3)",f1,0.8694482673097793,0.8640681236926403,0.8748528953889722,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.0, 0.3)",binary_precision,0.8757699015230334,0.8689168400941762,0.8798164610866859,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.0, 0.3)",binary_recall,0.8650209435807987,0.8596192544983536,0.8701464836575239,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.0, 0.3)",accuracy,0.9718625170998632,0.9707513679890561,0.9729285225718194,3c1ce655b064442cb7789fa210e4caaf
homology,cgr,10,"(0.0, 0.3)",roc_auc,0.9862073844837982,0.9852733152076668,0.987102498589789,3c1ce655b064442cb7789fa210e4caaf
drfp,rc_agg,1,"(0.6, 1)",f1,0.9555575660234149,0.9482244500431567,0.9652489296864776,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.6, 1)",binary_precision,0.9389877562400082,0.9303726675148432,0.9457683181641109,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.6, 1)",binary_recall,0.978684698742966,0.9695953690275971,0.9848507423077506,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.6, 1)",accuracy,0.9598344204716508,0.9510160561966884,0.9664576016056197,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.6, 1)",roc_auc,0.9919315406153955,0.9882318723025861,0.9965478579816376,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.4, 0.6)",f1,0.9435423561987137,0.9384216411802714,0.9497193288493042,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.4, 0.6)",binary_precision,0.9399814651092362,0.9336200383969283,0.9450356083671199,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.4, 0.6)",binary_recall,0.9446835798832598,0.9361391426616322,0.9521469984944827,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.4, 0.6)",accuracy,0.9428292046936116,0.9375814863102999,0.9468763581051717,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.4, 0.6)",roc_auc,0.9817784229540465,0.9785712571218562,0.9840327880855825,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.2, 0.4)",f1,0.945294429211924,0.9395890728124335,0.9487289256693034,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.2, 0.4)",binary_precision,0.9416163817614137,0.935353464963221,0.9516013544084416,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.2, 0.4)",binary_recall,0.9489273006395657,0.9426495557791279,0.9558204658593062,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.2, 0.4)",accuracy,0.9414129319192609,0.9364779336298323,0.9473571672938762,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.2, 0.4)",roc_auc,0.9876040619951448,0.9860040668554787,0.989729047338748,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.0, 0.2)",f1,0.8628308429127529,0.8491055531357221,0.8745339300763435,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.0, 0.2)",binary_precision,0.9276681320312509,0.9162012749710042,0.9389239905569656,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.0, 0.2)",binary_recall,0.8115699463778233,0.794016114866155,0.8285816165945702,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.0, 0.2)",accuracy,0.8771709448388858,0.8709653194975423,0.885595303113053,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,1,"(0.0, 0.2)",roc_auc,0.9501202848311185,0.943884489018657,0.9555114193348785,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,3,"(0.6, 1)",f1,0.912862125153932,0.9047732062758785,0.9182003275383052,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,3,"(0.6, 1)",binary_precision,0.8735094273881228,0.854579875581692,0.8929416448311305,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,3,"(0.6, 1)",binary_recall,0.9592180455105158,0.9450733484392703,0.9709612920677358,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,3,"(0.6, 1)",accuracy,0.9627460060199121,0.9606274600601992,0.9651713359573976,90c99b23c3704d4d8a83a57747ecb7e3
drfp,rc_agg,3,"(0.6, 1)",roc_auc,0.9906844273947103,0.9889225780414969,0.9926005219537724,90c99b23c3704d4d8a83a57747ecb7e3
